,STATE/UT,DISTRICT,Year,Rape,Kidnapping and Abduction,Dowry Deaths,Assault on women with intent to outrage her modesty,Insult to modesty of Women,Cruelty by Husband or his Relatives,Importation of Girls,Totalcases,safety_index
2861,maharashtra,pune commr.,2014,189,124,20,454,98,391,0,1276,32.1972980944413
2862,maharashtra,pune railway,2014,2,2,1,5,0,0,0,10,100.0
2863,maharashtra,pune rural,2014,147,102,13,356,48,219,0,885,33.93346624426889
2864,maharashtra,raigad,2014,47,27,2,99,15,54,0,244,41.88674966139013
2865,maharashtra,ratnagiri,2014,34,8,0,59,10,26,0,137,46.80069146012954
2866,maharashtra,sangli,2014,66,48,6,157,5,108,0,390,38.5941746604149
2867,maharashtra,satara,2014,97,69,4,241,12,188,0,611,35.893223557627834
2868,maharashtra,sindhudurg,2014,12,8,0,42,7,4,0,73,53.667564618155026
2869,maharashtra,solapur commr.,2014,39,30,3,52,7,52,0,183,44.1998505310959
2870,maharashtra,solapur rural,2014,97,72,2,227,23,122,0,543,36.56574748837619
2871,maharashtra,thane commr.,2014,215,246,13,559,73,351,0,1457,31.610962101301066
2872,maharashtra,thane rural,2014,75,36,3,165,39,103,0,421,38.10565950919858
2873,maharashtra,wardha,2014,62,28,1,192,8,98,0,389,38.610789935376886
2874,maharashtra,washim,2014,33,22,5,178,11,113,0,362,39.082215595644286
2875,maharashtra,yavatmal,2014,108,135,12,466,504,301,0,1526,31.411429879395335
2877,manipur,bishnupur,2014,9,8,0,6,0,3,0,26,70.67270923753284
2878,manipur,chandel,2014,0,0,0,1,0,0,0,2,332.1928094887363
2879,manipur,churachandpur,2014,5,3,0,3,0,0,0,11,96.02525677891276
2880,manipur,c. i. d.,2014,0,0,0,0,0,0,0,2,332.1928094887363
2881,manipur,imphal east,2014,20,17,1,7,0,8,0,53,57.9953601178403
2882,manipur,imphal west,2014,20,36,0,44,0,14,0,114,48.616735934588846
2883,manipur,senapati,2014,1,1,0,2,0,0,0,4,166.09640474436816
2884,manipur,tamenglong,2014,0,4,0,0,0,0,0,4,166.09640474436816
2885,manipur,thoubal,2014,19,51,0,35,0,16,0,121,48.01262838945638
2886,manipur,ukhrul,2014,1,1,0,0,0,0,0,2,332.1928094887363
2888,meghalaya,garo hills east,2014,3,0,0,3,1,0,0,7,118.32946624549385
2889,meghalaya,garo hills north,2014,3,8,0,8,0,1,0,20,76.8621786840241
2890,meghalaya,garo hills south,2014,3,4,0,3,0,3,0,13,89.77117175026231
2891,meghalaya,garo hills south west,2014,4,1,0,8,1,1,0,15,85.02741537276027
2892,meghalaya,garo hills west,2014,11,9,0,11,7,10,0,48,59.47986391060673
2893,meghalaya,jaintia hills west,2014,10,2,0,5,3,1,0,21,75.63041955164012
2894,meghalaya,jaintia hills east,2014,11,0,0,7,0,0,0,18,79.66397701969123
2895,meghalaya,khasi hills east,2014,14,7,0,45,35,26,0,127,47.53295138890645
2896,meghalaya,khasi hills south west,2014,12,0,1,0,7,0,0,20,76.8621786840241
2897,meghalaya,khasi hills west,2014,19,1,0,4,0,0,0,24,72.45267751622539
2898,meghalaya,ri-bhoi,2014,28,6,0,11,0,0,0,45,60.488291231014166
2900,mizoram,aizawl,2014,39,1,0,58,0,5,0,103,49.681116174035076
2901,mizoram,champhai,2014,22,1,0,0,29,0,0,52,58.274944726029666
2902,mizoram,kolasib,2014,10,1,0,10,0,1,0,22,74.4921859773347
2903,mizoram,lawngtlai,2014,9,0,0,5,0,0,0,14,87.25028695491561
2904,mizoram,lunglei,2014,14,0,0,13,0,0,0,27,69.86344247631283
2905,mizoram,mamit,2014,10,0,0,6,0,2,0,18,79.66397701969123
2906,mizoram,saiha,2014,4,0,0,2,0,0,0,6,128.5097208938469
2907,mizoram,serchhip,2014,12,0,0,3,0,0,0,15,85.02741537276027
2908,mizoram,spl traffic,2014,0,0,0,0,0,0,0,2,332.1928094887363
2910,nagaland,dimapur,2014,12,8,0,10,1,3,0,34,65.29636084911307
2911,nagaland,kiphire,2014,1,0,0,0,0,0,0,2,332.1928094887363
2912,nagaland,kohima,2014,9,3,0,0,0,0,0,12,92.6628408029127
2913,nagaland,longleng,2014,1,0,0,0,0,0,0,2,332.1928094887363
2914,nagaland,mokokchung,2014,1,1,0,2,0,0,0,4,166.09640474436816
2915,nagaland,mon,2014,1,0,0,0,0,0,0,2,332.1928094887363
2916,nagaland,peren,2014,0,0,0,1,0,0,0,2,332.1928094887363
2917,nagaland,phek,2014,1,0,0,3,0,0,0,4,166.09640474436816
2918,nagaland,tuensang,2014,1,1,0,0,0,0,0,2,332.1928094887363
2919,nagaland,wokha,2014,0,0,0,0,0,0,0,2,332.1928094887363
2920,nagaland,zunheboto,2014,3,0,0,0,0,0,0,3,209.59032742893848
2922,odisha,angul,2014,44,66,4,146,8,30,0,298,40.416838839807255
2923,odisha,balasore,2014,110,182,2,566,26,380,0,1266,32.23275966118949
2924,odisha,baragarh,2014,56,41,7,114,9,80,0,307,40.20685016402187
2925,odisha,berhampur,2014,30,36,0,162,24,118,0,370,38.93775129223119
2926,odisha,bhadrak,2014,63,98,24,178,5,168,0,536,36.64124657392245
2927,odisha,bolangir,2014,56,106,19,211,10,47,0,449,37.70388838096043
2928,odisha,boudh,2014,24,30,2,68,3,14,0,141,46.528527227011814
2929,odisha,cuttack,2014,58,85,27,29,9,28,0,236,42.142312852239286
2930,odisha,dcp bbsr,2014,72,103,27,53,12,104,0,371,38.91998732678905
2931,odisha,dcp ctc,2014,66,119,21,82,5,155,0,448,37.717658982582286
2932,odisha,deogarh,2014,32,14,1,46,1,23,0,117,48.35155381807434
2933,odisha,dhenkanal,2014,43,59,11,388,28,45,0,574,36.246173817853474
2934,odisha,gajapati,2014,19,16,3,84,4,9,0,135,46.9410012078276
2935,odisha,ganjam,2014,85,97,13,410,50,79,0,734,34.895535991674144
2936,odisha,jagatsinghpur,2014,37,68,26,208,4,119,0,462,37.528493852961034
2937,odisha,jajpur,2014,73,116,49,238,16,52,0,544,36.55506661120278
2938,odisha,jharsuguda,2014,42,21,9,108,4,51,0,235,42.175089794430995
2939,odisha,kalahandi,2014,101,154,12,215,14,125,0,621,35.802621007373325
2940,odisha,kandhamal,2014,54,32,4,121,9,35,0,255,41.55343044468416
2941,odisha,kendrapara,2014,48,81,32,154,19,217,0,551,36.481017701424484
2942,odisha,keonjhar,2014,103,80,11,293,14,65,0,566,36.32643240102804
2943,odisha,khurda,2014,39,74,22,103,21,37,0,296,40.464668558755626
2944,odisha,koraput,2014,94,69,4,152,5,46,0,370,38.93775129223119
2945,odisha,malkangiri,2014,19,11,4,29,5,16,0,84,51.96750841955703
2946,odisha,mayurbhanj,2014,139,126,32,324,21,270,0,912,33.783842696317855
2947,odisha,nayagarh,2014,23,33,7,37,2,23,0,125,47.68921860244644
2948,odisha,nabarangpur,2014,73,97,1,194,12,93,0,470,37.4237791116128
2949,odisha,nuapada,2014,26,42,5,136,4,91,0,304,40.275912821406784
2950,odisha,puri,2014,68,123,32,151,7,176,0,557,36.41852643058734
2951,odisha,rayagada,2014,59,64,0,102,5,121,0,351,39.2879897883799
2952,odisha,rourkela,2014,73,67,4,174,11,139,0,468,37.44973515636206
2953,odisha,sambalpur,2014,81,63,10,108,9,44,0,315,40.027049418781615
2954,odisha,sonepur,2014,18,23,4,46,0,29,0,120,48.0958551305197
2955,odisha,srp (cuttack),2014,0,2,0,9,1,1,0,13,89.77117175026231
2956,odisha,srp (rourkela),2014,1,3,0,10,1,0,0,15,85.02741537276027
2957,odisha,sundargarh,2014,49,35,12,94,1,84,0,275,40.99481807173218
2959,punjab,amritsar rural,2014,31,83,6,78,0,53,0,251,41.67233199448536
2960,punjab,barnala,2014,31,25,0,17,0,27,0,100,50.0
2961,punjab,batala,2014,30,34,3,36,0,37,0,140,46.59554245485505
2962,punjab,bathinda,2014,56,49,5,77,0,74,0,261,41.37975826207651
2963,punjab,cp amritsar,2014,34,56,3,45,2,150,0,290,40.61081924421849
2964,punjab,cp jalandhar,2014,49,77,1,77,2,106,0,312,40.09374568834789
2965,punjab,cp ludhiana,2014,111,246,5,98,19,158,0,637,35.66156477344558
2966,punjab,faridkot,2014,24,10,1,16,0,16,0,67,54.76226924115958
2967,punjab,fatehgarh sahib,2014,26,15,4,22,0,28,0,95,50.56318270792695
2968,punjab,fazilka,2014,52,28,4,18,0,59,0,161,45.31395117580032
2969,punjab,ferozepur,2014,55,17,3,31,0,45,0,151,45.89309681510162
2970,punjab,g. r. p.,2014,1,0,0,3,0,0,0,4,166.09640474436816
2971,punjab,gurdaspur,2014,26,19,2,37,0,47,0,131,47.230602996026484
2972,punjab,hoshiarpur,2014,43,52,7,41,2,93,0,238,42.077324575196634
2973,punjab,jalandhar rural,2014,31,34,2,37,0,32,0,136,46.8704834056149
2974,punjab,kapurthala,2014,29,29,3,33,1,58,0,153,45.77305453272915
2975,punjab,khanna,2014,23,37,3,34,0,38,0,135,46.9410012078276
2976,punjab,ludhiana rural,2014,14,41,3,22,0,30,0,110,48.98616553642112
2977,punjab,mansa,2014,22,8,5,22,2,39,0,98,50.22031461958567
2978,punjab,moga,2014,29,29,0,39,2,27,0,126,47.61064671776892
2979,punjab,muktsar,2014,29,26,1,24,1,26,0,107,49.27604187023892
2980,punjab,pathankot,2014,11,6,4,11,0,80,0,112,48.7991023374358
2981,punjab,patiala,2014,38,51,4,66,1,175,0,335,39.603257621931306
2982,punjab,ropar,2014,21,33,2,52,2,37,0,147,46.139989929817624
2983,punjab,sangrur,2014,57,46,7,54,0,85,0,249,41.73275488168501
2984,punjab,sas nagar,2014,59,75,5,57,0,74,0,270,41.129180863066026
2985,punjab,sbs nagar,2014,20,14,2,18,1,35,0,90,51.170721912445835
2986,punjab,tarn taran,2014,29,36,5,48,0,52,0,170,44.834023788451724
2988,rajasthan,ajmer,2014,130,162,10,181,0,844,0,1327,32.02181661362923
2989,rajasthan,alwar,2014,299,247,33,256,0,720,0,1555,31.33096711675527
2990,rajasthan,banswara,2014,146,136,6,103,0,198,0,589,36.09958047168053
2991,rajasthan,baran,2014,67,156,5,212,0,342,0,782,34.56372410794364
2992,rajasthan,barmer,2014,93,42,26,272,0,270,0,703,35.125243842491166
2993,rajasthan,bharatpur,2014,219,187,36,145,0,606,0,1193,32.50298558797561
2994,rajasthan,bhilwara,2014,54,109,8,173,0,965,0,1309,32.08275146124861
2995,rajasthan,bikaner,2014,75,71,15,89,0,584,0,834,34.23290503399092
2996,rajasthan,bundi,2014,80,119,4,179,0,325,0,707,35.094868630360146
2997,rajasthan,chittorgarh,2014,104,180,2,145,2,641,0,1074,32.99236514275516
2998,rajasthan,churu,2014,72,58,7,45,0,414,0,596,36.03283840092808
2999,rajasthan,dausa,2014,37,88,5,150,0,234,0,514,36.88725947590963
3000,rajasthan,dholpur,2014,78,68,21,43,0,249,0,459,37.5683835843678
3001,rajasthan,dungarpur,2014,110,131,13,154,0,187,0,595,36.04230979129782
3002,rajasthan,g.r.p.ajmer,2014,3,8,1,5,2,0,0,19,78.20114830995408
3003,rajasthan,g.r.p.jodhpur,2014,1,1,0,7,0,0,0,9,104.79516371446924
3004,rajasthan,ganganagar,2014,180,129,17,147,2,923,0,1398,31.79137561946327
3005,rajasthan,hanumangarh,2014,135,72,11,124,0,599,0,941,33.629388269368334
3006,rajasthan,jaipur east,2014,73,126,8,165,0,313,0,685,35.264778535892916
3007,rajasthan,jaipur north,2014,42,104,4,75,0,296,0,521,36.80749834353477
3008,rajasthan,jaipur rural,2014,80,128,13,183,0,256,0,660,35.4667287639842
3009,rajasthan,jaipur south,2014,56,90,8,97,0,210,0,461,37.54175217151
3010,rajasthan,jaipur west,2014,92,118,13,118,0,336,0,677,35.328340393043284
3011,rajasthan,jaisalmer,2014,10,10,5,94,0,48,0,167,44.989993684786185
3012,rajasthan,jalore,2014,43,57,9,104,0,183,0,396,38.49566359510028
3013,rajasthan,jhalawar,2014,138,153,11,296,2,524,0,1124,32.77864962379978
3014,rajasthan,jhunjhunu,2014,79,89,12,53,0,361,0,594,36.05180210644443
3015,rajasthan,jodhpur east,2014,25,28,2,97,3,218,0,373,38.88465084504525
3016,rajasthan,jodhpur west,2014,46,49,0,117,0,165,0,377,38.814732369222824
3017,rajasthan,jodhpur rural,2014,43,43,6,115,0,210,0,417,38.165956996840606
3018,rajasthan,karauli,2014,49,84,14,104,0,214,0,465,37.488946109305765
3019,rajasthan,kota city,2014,100,137,3,102,0,538,0,880,33.96182322478277
3020,rajasthan,kota rural,2014,60,75,2,186,0,271,0,594,36.05180210644443
3021,rajasthan,nagaur,2014,102,110,8,94,0,516,0,830,34.257391147285794
3022,rajasthan,pali,2014,107,161,21,341,0,516,0,1146,32.68844888394699
3023,rajasthan,pratapgarh,2014,202,142,12,305,0,322,0,983,33.41627790584744
3024,rajasthan,rajsamand,2014,48,72,6,81,0,290,0,497,37.087085526916205
3025,rajasthan,sawai madhopur,2014,70,83,0,96,0,297,0,546,36.53378225552504
3026,rajasthan,sikar,2014,79,149,14,60,0,405,0,707,35.094868630360146
3027,rajasthan,sirohi,2014,51,62,4,78,1,276,0,472,37.39796901020379
3028,rajasthan,tonk,2014,52,75,5,129,3,316,0,580,36.18693891533907
3029,rajasthan,udaipur,2014,229,312,8,479,3,723,0,1754,30.825859399728973
3031,sikkim,east,2014,16,9,0,15,0,4,0,44,60.84750807294722
3032,sikkim,north,2014,2,0,0,1,0,1,0,4,166.09640474436816
3033,sikkim,south,2014,15,2,0,13,3,0,0,33,65.85385709929116
3034,sikkim,west,2014,14,1,0,5,0,0,0,20,76.8621786840241
3035,sikkim,cid,2014,0,0,0,0,0,0,0,2,332.1928094887363
3037,tamil nadu,ariyalur,2014,6,14,2,23,0,7,0,52,58.274944726029666
3038,tamil nadu,chennai,2014,65,23,10,59,157,302,0,616,35.84768118159606
3039,tamil nadu,coimbatore,2014,7,35,0,21,0,47,0,110,48.98616553642112
3040,tamil nadu,coimbatore city,2014,5,6,0,8,0,63,0,82,52.2516857506527
3041,tamil nadu,cuddalore,2014,14,83,5,3,0,39,0,144,46.33142040145635
3042,tamil nadu,dharmapuri,2014,11,136,2,26,0,32,0,207,43.178445784577185
3043,tamil nadu,dindigul,2014,15,112,4,29,0,119,0,279,40.889690926333714
3044,tamil nadu,erode,2014,0,25,0,19,0,26,0,70,54.19766203817945
3045,tamil nadu,kanchipuram,2014,16,14,2,8,1,19,0,60,56.238185575284774
3046,tamil nadu,kanyakumari,2014,7,15,2,3,0,56,0,83,52.108353691947315
3047,tamil nadu,karur,2014,1,15,1,20,0,9,0,46,60.14104886149801
3048,tamil nadu,krishnagiri,2014,13,68,4,34,1,29,0,149,46.015383703422636
3049,tamil nadu,madurai,2014,37,167,5,79,10,326,0,624,35.77581257750192
3050,tamil nadu,madurai city,2014,6,23,1,22,1,69,0,122,47.93037065310977
3051,tamil nadu,nagapattinam,2014,16,38,0,14,28,22,0,118,48.265296791693586
3052,tamil nadu,namakkal,2014,0,21,0,48,3,11,0,83,52.108353691947315
3053,tamil nadu,nilgiris,2014,6,5,0,12,1,5,0,29,68.38083759938891
3054,tamil nadu,perambalur,2014,7,4,1,26,0,13,0,51,58.56274687844196
3055,tamil nadu,pudukottai,2014,3,47,2,29,0,44,0,125,47.68921860244644
3056,tamil nadu,ramnathapuram,2014,8,28,3,12,0,24,0,75,53.33159078712728
3057,tamil nadu,railway chennai,2014,1,0,0,4,0,0,0,5,143.06765580733932
3058,tamil nadu,railway trichy,2014,0,0,0,0,0,0,0,2,332.1928094887363
3059,tamil nadu,salem,2014,6,43,7,46,0,22,0,124,47.76868449810208
3060,tamil nadu,salem city,2014,5,15,1,12,21,33,0,87,51.559168523326704
3061,tamil nadu,sivagangai,2014,15,37,3,13,0,51,0,119,48.180071017476656
3062,tamil nadu,thanjavur,2014,8,24,0,62,0,31,0,125,47.68921860244644
3063,tamil nadu,theni,2014,8,45,6,30,0,58,0,147,46.139989929817624
3064,tamil nadu,thirunelveli,2014,36,46,5,47,0,147,0,281,40.837890271740044
3065,tamil nadu,thirunelveli city,2014,6,3,0,3,0,19,0,31,67.05281516444292
3066,tamil nadu,thiruvallur,2014,8,9,4,2,2,15,0,40,62.41963505817849
3067,tamil nadu,thiruvannamalai,2014,16,49,6,14,0,35,0,120,48.0958551305197
3068,tamil nadu,thiruvarur,2014,2,23,1,2,1,7,0,36,64.25486044692344
3069,tamil nadu,thoothukudi,2014,16,12,0,44,0,73,0,145,46.266993819004654
3070,tamil nadu,tiruppur,2014,6,50,3,15,0,33,0,107,49.27604187023892
3071,tamil nadu,tiruppur city,2014,5,14,0,7,0,22,0,48,59.47986391060673
3072,tamil nadu,trichy,2014,8,30,2,51,0,48,0,139,46.66323349150137
3073,tamil nadu,trichy city,2014,3,1,0,10,3,27,0,44,60.84750807294722
3074,tamil nadu,vellore,2014,12,78,3,44,0,110,0,247,41.79384266100479
3075,tamil nadu,villupuram,2014,38,125,7,176,0,81,0,427,38.016628758182044
3076,tamil nadu,virudhunagar,2014,13,19,3,25,0,29,0,89,51.29809820463254
3077,tamil nadu,cyber cell,2014,0,0,0,0,0,0,0,2,332.1928094887363
3078,tamil nadu,other units,2014,0,0,0,0,0,0,0,2,332.1928094887363
3080,telangana,adilabad,2014,42,39,16,244,83,384,0,808,34.394857689954904
3081,telangana,cyberabad,2014,139,90,48,376,271,1329,0,2253,29.82616246180801
3082,telangana,hyderabad city,2014,126,175,22,393,87,1289,0,2092,30.11538698299993
3083,telangana,karimnagar,2014,66,85,34,373,70,737,0,1365,31.89657699366743
3084,telangana,khammam,2014,102,62,18,351,133,530,0,1196,32.491466656062634
3085,telangana,mahaboob nagar,2014,169,50,30,242,47,209,0,747,34.80293843186827
3086,telangana,medak,2014,60,35,34,211,47,346,0,733,34.902747294720996
3087,telangana,nalgonda,2014,126,36,23,447,174,262,0,1068,33.01886984204035
3088,telangana,nizamabad,2014,36,27,25,163,145,658,0,1054,33.081466366499285
3089,telangana,ranga reddy,2014,51,34,10,83,18,192,0,388,38.62746234579896
3090,telangana,secunderabad railway,2014,2,1,0,5,0,0,0,8,110.73093649624543
3091,telangana,warangal rural,2014,41,44,17,186,20,218,0,526,36.751386961456234
3092,telangana,warangal city,2014,19,33,12,114,47,215,0,440,37.829313491976386
3094,tripura,dhalai,2014,34,5,1,49,0,41,0,130,47.304957292670686
3095,tripura,gomati,2014,32,22,9,51,0,135,0,249,41.73275488168501
3096,tripura,g. r. p.,2014,0,0,0,2,0,0,0,2,332.1928094887363
3097,tripura,kowai,2014,15,4,8,36,0,25,0,88,51.42756036464037
3098,tripura,north,2014,26,12,6,41,0,79,0,164,45.149909817861996
3099,tripura,sipahijala,2014,19,11,1,76,0,86,0,193,43.75300483863732
3100,tripura,south,2014,20,8,4,47,0,94,0,173,44.68183200524765
3101,tripura,unakoti,2014,24,11,1,29,2,50,0,117,48.35155381807434
3102,tripura,west,2014,69,29,3,161,9,192,0,463,37.515273532098234
3104,uttar pradesh,agra,2014,77,347,87,281,0,389,0,1181,32.54943553832608
3105,uttar pradesh,aligarh,2014,112,404,69,307,0,455,0,1347,31.95533824043984
3106,uttar pradesh,allahabad,2014,109,268,53,309,4,355,0,1098,32.88822042945883
3107,uttar pradesh,ambedkar nagar,2014,20,58,11,16,0,41,0,146,46.20318712484454
3108,uttar pradesh,amethi,2014,27,104,15,78,0,47,0,271,41.10203954282553
3109,uttar pradesh,amroha,2014,35,107,23,81,0,224,0,470,37.4237791116128
3110,uttar pradesh,auraiya,2014,21,91,34,73,0,151,0,370,38.93775129223119
3111,uttar pradesh,azamgarh,2014,42,144,34,102,0,158,0,480,37.29615918405034
3112,uttar pradesh,badaun,2014,71,153,56,148,0,62,0,490,37.17201163973895
3113,uttar pradesh,baghpat,2014,35,86,14,96,0,90,0,321,39.89618959753485
3114,uttar pradesh,bahraich,2014,68,178,51,45,0,0,0,342,39.46289257281423
3115,uttar pradesh,ballia,2014,21,89,24,71,2,95,0,302,40.32246775920731
3116,uttar pradesh,balrampur,2014,19,60,13,28,0,2,0,122,47.93037065310977
3117,uttar pradesh,banda,2014,71,109,39,185,0,96,0,500,37.05117131325856
3118,uttar pradesh,barabanki,2014,35,63,25,51,0,36,0,210,43.062255242977834
3119,uttar pradesh,bareilly,2014,76,316,74,252,0,139,0,857,34.09500643595363
3120,uttar pradesh,basti,2014,15,52,15,27,0,40,0,149,46.015383703422636
3121,uttar pradesh,bijnor,2014,80,164,26,175,0,0,0,445,37.75921686831422
3122,uttar pradesh,bulandshahar,2014,82,228,55,239,1,0,0,605,35.948524054705295
3123,uttar pradesh,chandoli,2014,26,68,20,92,0,113,0,319,39.939440895234064
3124,uttar pradesh,chitrakoot,2014,23,34,23,56,0,12,0,148,46.07739209084348
3125,uttar pradesh,deoria,2014,35,114,31,68,0,6,0,254,41.58291665194749
3126,uttar pradesh,etah,2014,54,143,42,114,2,120,0,475,37.359524317770095
3127,uttar pradesh,etawah,2014,30,122,31,80,0,104,0,367,38.99143104588242
3128,uttar pradesh,faizabad,2014,37,117,13,91,0,8,0,266,41.23912626883177
3129,uttar pradesh,fatehgarh,2014,19,126,39,38,0,121,0,343,39.44315541516462
3130,uttar pradesh,fatehpur,2014,58,121,43,101,0,93,0,416,38.1811517866262
3131,uttar pradesh,firozabad,2014,61,245,55,131,0,146,0,638,35.65290314587751
3132,uttar pradesh,g. r. p.,2014,5,21,1,64,0,0,0,91,51.04537371796874
3133,uttar pradesh,gautambudh nagar,2014,54,150,35,161,7,198,0,605,35.948524054705295
3134,uttar pradesh,ghaziabad,2014,118,391,38,283,3,575,0,1408,31.760120587892505
3135,uttar pradesh,ghazipur,2014,24,102,31,69,0,67,0,293,40.53723806454007
3136,uttar pradesh,gonda,2014,37,126,28,56,0,12,0,259,41.437040473946354
3137,uttar pradesh,gorakhpur,2014,92,271,58,132,0,223,0,776,34.603731820241556
3138,uttar pradesh,hamirpur,2014,29,55,26,97,1,42,0,250,41.70246112844971
3139,uttar pradesh,hapur,2014,46,69,16,62,0,70,0,263,41.323069672826804
3140,uttar pradesh,hardoi,2014,39,162,40,93,0,140,0,474,37.37230339394839
3141,uttar pradesh,hathras,2014,60,127,24,121,1,103,0,436,37.88615717737978
3142,uttar pradesh,jalaun,2014,12,54,30,44,0,41,0,181,44.293284754139215
3143,uttar pradesh,jaunpur,2014,50,125,47,62,0,49,0,333,39.64408753687099
3144,uttar pradesh,jhansi,2014,28,84,33,85,0,119,0,349,39.32633319605598
3145,uttar pradesh,kannauj,2014,22,92,31,98,0,89,0,332,39.66462632347404
3146,uttar pradesh,kanpur dehat,2014,20,151,35,95,0,144,0,445,37.75921686831422
3147,uttar pradesh,kanpur nagar,2014,78,413,73,261,1,594,0,1420,31.722986311891876
3148,uttar pradesh,kasganj,2014,19,96,29,58,0,21,0,223,42.58390874777537
3149,uttar pradesh,kaushambi,2014,14,81,27,120,0,86,0,328,39.7476209905937
3150,uttar pradesh,khiri,2014,49,195,51,107,0,135,0,537,36.63038165737705
3151,uttar pradesh,kushi nagar,2014,22,136,31,53,0,50,0,292,40.561651485995284
3152,uttar pradesh,lalitpur,2014,25,27,12,38,0,19,0,121,48.01262838945638
3153,uttar pradesh,lucknow,2014,68,370,52,392,0,1083,0,1965,30.364103052347268
3154,uttar pradesh,maharajganj,2014,32,100,26,29,0,68,0,255,41.55343044468416
3155,uttar pradesh,mahoba,2014,22,52,14,62,1,22,0,173,44.68183200524765
3156,uttar pradesh,mainpuri,2014,23,127,37,69,0,74,0,330,39.70595453795607
3157,uttar pradesh,mathura,2014,73,158,48,114,0,267,0,660,35.4667287639842
3158,uttar pradesh,mau,2014,25,84,16,51,1,81,0,258,41.46590764403245
3159,uttar pradesh,meerut,2014,93,293,53,412,0,520,0,1371,31.877209450376093
3160,uttar pradesh,mirzapur,2014,19,12,26,10,0,28,0,95,50.56318270792695
3161,uttar pradesh,moradabad,2014,89,166,36,189,1,403,0,884,33.93912101934437
3162,uttar pradesh,muzaffarnagar,2014,37,194,17,148,0,168,0,564,36.346730455379294
3163,uttar pradesh,pilibhit,2014,69,121,25,107,0,179,0,501,37.0392631534467
3164,uttar pradesh,pratapgarh,2014,68,172,21,165,0,184,0,610,35.90239071259345
3165,uttar pradesh,raibareilly,2014,48,111,27,69,0,38,0,293,40.53723806454007
3166,uttar pradesh,rampur,2014,34,94,18,54,0,121,0,321,39.89618959753485
3167,uttar pradesh,saharanpur,2014,73,220,28,167,0,194,0,682,35.28850003350109
3168,uttar pradesh,sambhal,2014,48,124,26,72,0,106,0,376,38.83211867319492
3169,uttar pradesh,sant kabirnagar,2014,23,39,11,25,0,0,0,98,50.22031461958567
3170,uttar pradesh,shahjahanpur,2014,83,193,61,181,1,127,0,646,35.58424413626223
3171,uttar pradesh,shamli,2014,32,78,18,58,0,87,0,273,41.04816241291259
